school,conference,school_id,year,division,conference_id
Texas Tech,Big 12,700,2014,1,25354
Texas Tech,Big 12,700,2015,1,25354
Texas Tech,Big 12,700,2016,1,25354
Texas Tech,Big 12,700,2017,1,25354
Texas Tech,Big 12,700,2018,1,25354
Texas Tech,Big 12,700,2019,1,25354
Texas Tech,Big 12,700,2020,1,25354
Texas Tech,Big 12,700,2021,1,25354
Texas Tech,Big 12,700,2022,1,25354
The Citadel,SoCon,141,2013,1,912
The Citadel,SoCon,141,2014,1,912
The Citadel,SoCon,141,2015,1,912
The Citadel,SoCon,141,2016,1,912
The Citadel,SoCon,141,2017,1,912
The Citadel,SoCon,141,2018,1,912
The Citadel,SoCon,141,2019,1,912
The Citadel,SoCon,141,2020,1,912
The Citadel,SoCon,141,2021,1,912
The Citadel,SoCon,141,2022,1,912
Toledo,MAC,709,2013,1,875
Toledo,MAC,709,2014,1,875
Toledo,MAC,709,2015,1,875
Toledo,MAC,709,2016,1,875
Toledo,MAC,709,2017,1,875
Toledo,MAC,709,2018,1,875
Toledo,MAC,709,2019,1,875
Toledo,MAC,709,2020,1,875
Toledo,MAC,709,2021,1,875
Toledo,MAC,709,2022,1,875
Towson,CAA,711,2013,1,837
Towson,CAA,711,2014,1,837
Towson,CAA,711,2015,1,837
Towson,CAA,711,2016,1,837
Towson,CAA,711,2017,1,837
Towson,CAA,711,2018,1,837
Towson,CAA,711,2019,1,837
Towson,CAA,711,2020,1,837
Towson,CAA,711,2021,1,837
Towson,CAA,711,2022,1,837
Troy,Sun Belt,716,2013,1,818
Troy,Sun Belt,716,2014,1,818
Troy,Sun Belt,716,2015,1,818
Troy,Sun Belt,716,2016,1,818
Troy,Sun Belt,716,2017,1,818
Troy,Sun Belt,716,2018,1,818
Troy,Sun Belt,716,2019,1,818
Troy,Sun Belt,716,2020,1,818
Troy,Sun Belt,716,2021,1,818
Troy,Sun Belt,716,2022,1,818
Tulane,C-USA,718,2013,1,24312
Tulane,C-USA,718,2014,1,24312
Tulane,AAC,718,2015,1,823
Tulane,AAC,718,2016,1,823
Tulane,AAC,718,2017,1,823
Tulane,AAC,718,2018,1,823
Tulane,AAC,718,2019,1,823
Tulane,AAC,718,2020,1,823
Tulane,AAC,718,2021,1,823
Tulane,AAC,718,2022,1,823
UAB,C-USA,9,2013,1,24312
UAB,C-USA,9,2014,1,24312
UAB,C-USA,9,2015,1,24312
UAB,C-USA,9,2016,1,24312
UAB,C-USA,9,2017,1,24312
UAB,C-USA,9,2018,1,24312
UAB,C-USA,9,2019,1,24312
UAB,C-USA,9,2020,1,24312
UAB,C-USA,9,2021,1,24312
UAB,C-USA,9,2022,1,24312
UC Davis,Big West,108,2013,1,904
UC Davis,Big West,108,2014,1,904
UC Davis,Big West,108,2015,1,904
UC Davis,Big West,108,2016,1,904
UC Davis,Big West,108,2017,1,904
UC Davis,Big West,108,2018,1,904
UC Davis,Big West,108,2019,1,904
UC Davis,Big West,108,2020,1,904
UC Davis,Big West,108,2021,1,904
UC Davis,Big West,108,2022,1,904
UC Irvine,Big West,109,2013,1,904
UC Irvine,Big West,109,2014,1,904
UC Irvine,Big West,109,2015,1,904
UC Irvine,Big West,109,2016,1,904
UC Irvine,Big West,109,2017,1,904
UC Irvine,Big West,109,2018,1,904
UC Irvine,Big West,109,2019,1,904
UC Irvine,Big West,109,2020,1,904
UC Irvine,Big West,109,2021,1,904
UC Irvine,Big West,109,2022,1,904
UC Riverside,Big West,111,2013,1,904
UC Riverside,Big West,111,2014,1,904
UC Riverside,Big West,111,2015,1,904
UC Riverside,Big West,111,2016,1,904
UC Riverside,Big West,111,2017,1,904
UC Riverside,Big West,111,2018,1,904
UC Riverside,Big West,111,2019,1,904
UC Riverside,Big West,111,2020,1,904
UC Riverside,Big West,111,2021,1,904
UC Riverside,Big West,111,2022,1,904
UC San Diego,Big West,112,2021,1,904
UC San Diego,Big West,112,2022,1,904
UC Santa Barbara,Big West,104,2013,1,904
UC Santa Barbara,Big West,104,2014,1,904
UC Santa Barbara,Big West,104,2015,1,904
UC Santa Barbara,Big West,104,2016,1,904
UC Santa Barbara,Big West,104,2017,1,904
UC Santa Barbara,Big West,104,2018,1,904
UC Santa Barbara,Big West,104,2019,1,904
UC Santa Barbara,Big West,104,2020,1,904
UC Santa Barbara,Big West,104,2021,1,904
UC Santa Barbara,Big West,104,2022,1,904
UCF,C-USA,128,2013,1,24312
UCF,AAC,128,2014,1,823
UCF,AAC,128,2015,1,823
UCF,AAC,128,2016,1,823
UCF,AAC,128,2017,1,823
UCF,AAC,128,2018,1,823
UCF,AAC,128,2019,1,823
UCF,AAC,128,2020,1,823
UCF,AAC,128,2021,1,823
UCF,AAC,128,2022,1,823
UCLA,Pac-12,110,2013,1,905
UCLA,Pac-12,110,2014,1,905
UCLA,Pac-12,110,2015,1,905
UCLA,Pac-12,110,2016,1,905
UCLA,Pac-12,110,2017,1,905
UCLA,Pac-12,110,2018,1,905
UCLA,Pac-12,110,2019,1,905
UCLA,Pac-12,110,2020,1,905
UCLA,Pac-12,110,2021,1,905
UCLA,Pac-12,110,2022,1,905
UConn,AAC,164,2013,1,823
UConn,AAC,164,2014,1,823
UConn,AAC,164,2015,1,823
UConn,AAC,164,2016,1,823
UConn,AAC,164,2017,1,823
UConn,AAC,164,2018,1,823
UConn,AAC,164,2019,1,823
UConn,AAC,164,2020,1,823
UConn,Big East,164,2021,1,30184
UConn,Big East,164,2022,1,30184
UIC,Horizon,302,2013,1,881
UIC,Horizon,302,2014,1,881
UIC,Horizon,302,2015,1,881
UIC,Horizon,302,2016,1,881
UIC,Horizon,302,2017,1,881
UIC,Horizon,302,2018,1,881
UIC,Horizon,302,2019,1,881
UIC,Horizon,302,2020,1,881
UIC,Horizon,302,2021,1,881
UIC,Horizon,302,2022,1,881
UIW,Southland,2743,2014,1,914
UIW,Southland,2743,2015,1,914
UIW,Southland,2743,2016,1,914
UIW,Southland,2743,2017,1,914
UIW,Southland,2743,2018,1,914
UIW,Southland,2743,2019,1,914
UIW,Southland,2743,2020,1,914
UIW,Southland,2743,2021,1,914
UIW,Southland,2743,2022,1,914
ULM,Sun Belt,498,2021,1,818
ULM,Sun Belt,498,2022,1,818
UMass Lowell,America East,368,2014,1,845
UMass Lowell,America East,368,2015,1,845
UMass Lowell,America East,368,2016,1,845
UMass Lowell,America East,368,2017,1,845
UMass Lowell,America East,368,2018,1,845
UMass Lowell,America East,368,2019,1,845
UMass Lowell,America East,368,2020,1,845
UMass Lowell,America East,368,2021,1,845
UMass Lowell,America East,368,2022,1,845
UMBC,America East,391,2013,1,845
UMBC,America East,391,2014,1,845
UMBC,America East,391,2015,1,845
UMBC,America East,391,2016,1,845
UMBC,America East,391,2017,1,845
UMBC,America East,391,2018,1,845
UMBC,America East,391,2019,1,845
UMBC,America East,391,2020,1,845
UMBC,America East,391,2021,1,845
UMBC,America East,391,2022,1,845
UMES,MEAC,393,2013,1,876
UMES,MEAC,393,2014,1,876
UMES,MEAC,393,2015,1,876
UMES,MEAC,393,2016,1,876
UMES,MEAC,393,2017,1,876
UMES,MEAC,393,2018,1,876
UMES,MEAC,393,2019,1,876
UMES,MEAC,393,2020,1,876
UMES,MEAC,393,2021,1,876
UMES,MEAC,393,2022,1,876
UNC Asheville,Big South,456,2013,1,826
UNC Asheville,Big South,456,2014,1,826
UNC Asheville,Big South,456,2015,1,826
UNC Asheville,Big South,456,2016,1,826
UNC Asheville,Big South,456,2017,1,826
UNC Asheville,Big South,456,2018,1,826
UNC Asheville,Big South,456,2019,1,826
UNC Asheville,Big South,456,2020,1,826
UNC Asheville,Big South,456,2021,1,826
UNC Asheville,Big South,456,2022,1,826
UNC Greensboro,SoCon,459,2013,1,912
UNC Greensboro,SoCon,459,2014,1,912
UNC Greensboro,SoCon,459,2015,1,912
UNC Greensboro,SoCon,459,2016,1,912
UNC Greensboro,SoCon,459,2017,1,912
UNC Greensboro,SoCon,459,2018,1,912
UNC Greensboro,SoCon,459,2019,1,912
UNC Greensboro,SoCon,459,2020,1,912
UNC Greensboro,SoCon,459,2021,1,912
UNC Greensboro,SoCon,459,2022,1,912
UNCW,CAA,460,2013,1,837
UNCW,CAA,460,2014,1,837
UNCW,CAA,460,2015,1,837
UNCW,CAA,460,2016,1,837
UNCW,CAA,460,2017,1,837
UNCW,CAA,460,2018,1,837
UNCW,CAA,460,2019,1,837
UNCW,CAA,460,2020,1,837
UNCW,CAA,460,2021,1,837
UNCW,CAA,460,2022,1,837
UNLV,Mountain West,465,2013,1,5486
UNLV,Mountain West,465,2014,1,5486
UNLV,Mountain West,465,2015,1,5486
UNLV,Mountain West,465,2016,1,5486
UNLV,Mountain West,465,2017,1,5486
UNLV,Mountain West,465,2018,1,5486
UNLV,Mountain West,465,2019,1,5486
UNLV,Mountain West,465,2020,1,5486
UNLV,Mountain West,465,2021,1,5486
UNLV,Mountain West,465,2022,1,5486
USC Upstate,ASUN,10411,2013,1,920
USC Upstate,ASUN,10411,2014,1,920
USC Upstate,ASUN,10411,2015,1,920
USC Upstate,ASUN,10411,2016,1,920
USC Upstate,ASUN,10411,2017,1,920
USC Upstate,ASUN,10411,2018,1,920
USC Upstate,Big South,10411,2019,1,826
USC Upstate,Big South,10411,2020,1,826
USC Upstate,Big South,10411,2021,1,826
USC Upstate,Big South,10411,2022,1,826
UT Arlington,WAC,702,2013,1,923
UT Arlington,Sun Belt,702,2014,1,818
UT Arlington,Sun Belt,702,2015,1,818
UT Arlington,Sun Belt,702,2016,1,818
UT Arlington,Sun Belt,702,2017,1,818
UT Arlington,Sun Belt,702,2018,1,818
UT Arlington,Sun Belt,702,2019,1,818
UT Arlington,Sun Belt,702,2020,1,818
UT Arlington,Sun Belt,702,2021,1,818
UT Arlington,Sun Belt,702,2022,1,818
UT Martin,OVC,695,2013,1,902
UT Martin,OVC,695,2014,1,902
UT Martin,OVC,695,2015,1,902
UT Martin,OVC,695,2016,1,902
UT Martin,OVC,695,2017,1,902
UT Martin,OVC,695,2018,1,902
UT Martin,OVC,695,2019,1,902
UT Martin,OVC,695,2020,1,902
UT Martin,OVC,695,2021,1,902
UT Martin,OVC,695,2022,1,902
Utah,Pac-12,732,2013,1,905
Utah,Pac-12,732,2014,1,905
Utah,Pac-12,732,2015,1,905
Utah,Pac-12,732,2016,1,905
Utah,Pac-12,732,2017,1,905
Utah,Pac-12,732,2018,1,905
Utah,Pac-12,732,2019,1,905
Utah,Pac-12,732,2020,1,905
Utah,Pac-12,732,2021,1,905
Utah,Pac-12,732,2022,1,905
Utah Valley,GWC,30024,2013,1,30156
Utah Valley,WAC,30024,2014,1,923
Utah Valley,WAC,30024,2015,1,923
Utah Valley,WAC,30024,2016,1,923
Utah Valley,WAC,30024,2017,1,923
Utah Valley,WAC,30024,2018,1,923
Utah Valley,WAC,30024,2019,1,923
Utah Valley,WAC,30024,2020,1,923
Utah Valley,WAC,30024,2021,1,923
Utah Valley,WAC,30024,2022,1,923
UTRGV,GWC,536,2013,1,30156
UTRGV,WAC,536,2014,1,923
UTRGV,WAC,536,2015,1,923
UTRGV,WAC,536,2016,1,923
UTRGV,WAC,536,2017,1,923
UTRGV,WAC,536,2018,1,923
UTRGV,WAC,536,2019,1,923
UTRGV,WAC,536,2020,1,923
UTRGV,WAC,536,2021,1,923
UTRGV,WAC,536,2022,1,923
UTSA,WAC,706,2013,1,923
UTSA,C-USA,706,2014,1,24312
UTSA,C-USA,706,2015,1,24312
UTSA,C-USA,706,2016,1,24312
UTSA,C-USA,706,2017,1,24312
UTSA,C-USA,706,2018,1,24312
UTSA,C-USA,706,2019,1,24312
UTSA,C-USA,706,2020,1,24312
UTSA,C-USA,706,2021,1,24312
UTSA,C-USA,706,2022,1,24312
Valparaiso,Horizon,735,2013,1,881
Valparaiso,Horizon,735,2014,1,881
Valparaiso,Horizon,735,2015,1,881
Valparaiso,Horizon,735,2016,1,881
Valparaiso,Horizon,735,2017,1,881
Valparaiso,MVC,735,2018,1,884
Valparaiso,MVC,735,2019,1,884
Valparaiso,MVC,735,2020,1,884
Valparaiso,MVC,735,2021,1,884
Valparaiso,MVC,735,2022,1,884
Vanderbilt,SEC,736,2013,1,911
Vanderbilt,SEC,736,2014,1,911
Vanderbilt,SEC,736,2015,1,911
Vanderbilt,SEC,736,2016,1,911
Vanderbilt,SEC,736,2017,1,911
Vanderbilt,SEC,736,2018,1,911
Vanderbilt,SEC,736,2019,1,911
Vanderbilt,SEC,736,2020,1,911
Vanderbilt,SEC,736,2021,1,911
Vanderbilt,SEC,736,2022,1,911
VCU,Atlantic 10,740,2013,1,820
VCU,Atlantic 10,740,2014,1,820
VCU,Atlantic 10,740,2015,1,820
VCU,Atlantic 10,740,2016,1,820
VCU,Atlantic 10,740,2017,1,820
VCU,Atlantic 10,740,2018,1,820
VCU,Atlantic 10,740,2019,1,820
VCU,Atlantic 10,740,2020,1,820
VCU,Atlantic 10,740,2021,1,820
VCU,Atlantic 10,740,2022,1,820
Villanova,AAC,739,2013,1,823
Villanova,Big East,739,2014,1,30184
Villanova,Big East,739,2015,1,30184
Villanova,Big East,739,2016,1,30184
Villanova,Big East,739,2017,1,30184
Villanova,Big East,739,2018,1,30184
Villanova,Big East,739,2019,1,30184
Villanova,Big East,739,2020,1,30184
Villanova,Big East,739,2021,1,30184
Villanova,Big East,739,2022,1,30184
Virginia,ACC,746,2013,1,821
Virginia,ACC,746,2014,1,821
Virginia,ACC,746,2015,1,821
Virginia,ACC,746,2016,1,821
Virginia,ACC,746,2017,1,821
Virginia,ACC,746,2018,1,821
Virginia,ACC,746,2019,1,821
Virginia,ACC,746,2020,1,821
Virginia,ACC,746,2021,1,821
Virginia,ACC,746,2022,1,821
Virginia Tech,ACC,742,2013,1,821
Virginia Tech,ACC,742,2014,1,821
Virginia Tech,ACC,742,2015,1,821
Virginia Tech,ACC,742,2016,1,821
Virginia Tech,ACC,742,2017,1,821
Virginia Tech,ACC,742,2018,1,821
Virginia Tech,ACC,742,2019,1,821
Virginia Tech,ACC,742,2020,1,821
Virginia Tech,ACC,742,2021,1,821
Virginia Tech,ACC,742,2022,1,821
VMI,Big South,741,2013,1,826
VMI,Big South,741,2014,1,826
VMI,SoCon,741,2015,1,912
VMI,SoCon,741,2016,1,912
VMI,SoCon,741,2017,1,912
VMI,SoCon,741,2018,1,912
VMI,SoCon,741,2019,1,912
VMI,SoCon,741,2020,1,912
VMI,SoCon,741,2021,1,912
VMI,SoCon,741,2022,1,912
Wagner,NEC,748,2013,1,846
Wagner,NEC,748,2014,1,846
Wagner,NEC,748,2015,1,846
Wagner,NEC,748,2016,1,846
Wagner,NEC,748,2017,1,846
Wagner,NEC,748,2018,1,846
Wagner,NEC,748,2019,1,846
Wagner,NEC,748,2020,1,846
Wagner,NEC,748,2021,1,846
Wagner,NEC,748,2022,1,846
Wake Forest,ACC,749,2013,1,821
Wake Forest,ACC,749,2014,1,821
Wake Forest,ACC,749,2015,1,821
Wake Forest,ACC,749,2016,1,821
Wake Forest,ACC,749,2017,1,821
Wake Forest,ACC,749,2018,1,821
Wake Forest,ACC,749,2019,1,821
Wake Forest,ACC,749,2020,1,821
Wake Forest,ACC,749,2021,1,821
Wake Forest,ACC,749,2022,1,821
Washington,Pac-12,756,2013,1,905
Washington,Pac-12,756,2014,1,905
Washington,Pac-12,756,2015,1,905
Washington,Pac-12,756,2016,1,905
Washington,Pac-12,756,2017,1,905
Washington,Pac-12,756,2018,1,905
Washington,Pac-12,756,2019,1,905
Washington,Pac-12,756,2020,1,905
Washington,Pac-12,756,2021,1,905
Washington,Pac-12,756,2022,1,905
Washington St.,Pac-12,754,2013,1,905
Washington St.,Pac-12,754,2014,1,905
Washington St.,Pac-12,754,2015,1,905
Washington St.,Pac-12,754,2016,1,905
Washington St.,Pac-12,754,2017,1,905
Washington St.,Pac-12,754,2018,1,905
Washington St.,Pac-12,754,2019,1,905
Washington St.,Pac-12,754,2020,1,905
Washington St.,Pac-12,754,2021,1,905
Washington St.,Pac-12,754,2022,1,905
West Virginia,Big 12,768,2013,1,25354
West Virginia,Big 12,768,2014,1,25354
West Virginia,Big 12,768,2015,1,25354
West Virginia,Big 12,768,2016,1,25354
West Virginia,Big 12,768,2017,1,25354
West Virginia,Big 12,768,2018,1,25354
West Virginia,Big 12,768,2019,1,25354
West Virginia,Big 12,768,2020,1,25354
West Virginia,Big 12,768,2021,1,25354
West Virginia,Big 12,768,2022,1,25354
Western Caro.,SoCon,769,2013,1,912
Western Caro.,SoCon,769,2014,1,912
Western Caro.,SoCon,769,2015,1,912
Western Caro.,SoCon,769,2016,1,912
Western Caro.,SoCon,769,2017,1,912
Western Caro.,SoCon,769,2018,1,912
Western Caro.,SoCon,769,2019,1,912
Western Caro.,SoCon,769,2020,1,912
Western Caro.,SoCon,769,2021,1,912
Western Caro.,SoCon,769,2022,1,912
Western Ill.,Summit League,771,2013,1,819
Western Ill.,Summit League,771,2014,1,819
Western Ill.,Summit League,771,2015,1,819
Western Ill.,Summit League,771,2016,1,819
Western Ill.,Summit League,771,2017,1,819
Western Ill.,Summit League,771,2018,1,819
Western Ill.,Summit League,771,2019,1,819
Western Ill.,Summit League,771,2020,1,819
Western Ill.,Summit League,771,2021,1,819
Western Ill.,Summit League,771,2022,1,819
Western Ky.,Sun Belt,772,2013,1,818
Western Ky.,Sun Belt,772,2014,1,818
Western Ky.,C-USA,772,2015,1,24312
Western Ky.,C-USA,772,2016,1,24312
Western Ky.,C-USA,772,2017,1,24312
Western Ky.,C-USA,772,2018,1,24312
Western Ky.,C-USA,772,2019,1,24312
Western Ky.,C-USA,772,2020,1,24312
Western Ky.,C-USA,772,2021,1,24312
Western Ky.,C-USA,772,2022,1,24312
Western Mich.,MAC,774,2013,1,875
Western Mich.,MAC,774,2014,1,875
Western Mich.,MAC,774,2015,1,875
Western Mich.,MAC,774,2016,1,875
Western Mich.,MAC,774,2017,1,875
Western Mich.,MAC,774,2018,1,875
Western Mich.,MAC,774,2019,1,875
Western Mich.,MAC,774,2020,1,875
Western Mich.,MAC,774,2021,1,875
Western Mich.,MAC,774,2022,1,875
Wichita St.,MVC,782,2013,1,884
Wichita St.,MVC,782,2014,1,884
Wichita St.,MVC,782,2015,1,884
Wichita St.,MVC,782,2016,1,884
Wichita St.,MVC,782,2017,1,884
Wichita St.,AAC,782,2018,1,823
Wichita St.,AAC,782,2019,1,823
Wichita St.,AAC,782,2020,1,823
Wichita St.,AAC,782,2021,1,823
Wichita St.,AAC,782,2022,1,823
William & Mary,CAA,786,2013,1,837
William & Mary,CAA,786,2014,1,837
William & Mary,CAA,786,2015,1,837
William & Mary,CAA,786,2016,1,837
William & Mary,CAA,786,2017,1,837
William & Mary,CAA,786,2018,1,837
William & Mary,CAA,786,2019,1,837
William & Mary,CAA,786,2020,1,837
William & Mary,CAA,786,2021,1,837
William & Mary,CAA,786,2022,1,837
Winthrop,Big South,792,2013,1,826
Winthrop,Big South,792,2014,1,826
Winthrop,Big South,792,2015,1,826
Winthrop,Big South,792,2016,1,826
Winthrop,Big South,792,2017,1,826
Winthrop,Big South,792,2018,1,826
Winthrop,Big South,792,2019,1,826
Winthrop,Big South,792,2020,1,826
Winthrop,Big South,792,2021,1,826
Winthrop,Big South,792,2022,1,826
Wofford,SoCon,2915,2013,1,912
Wofford,SoCon,2915,2014,1,912
Wofford,SoCon,2915,2015,1,912
Wofford,SoCon,2915,2016,1,912
Wofford,SoCon,2915,2017,1,912
Wofford,SoCon,2915,2018,1,912
Wofford,SoCon,2915,2019,1,912
Wofford,SoCon,2915,2020,1,912
Wofford,SoCon,2915,2021,1,912
Wofford,SoCon,2915,2022,1,912
Wright St.,Horizon,810,2013,1,881
Wright St.,Horizon,810,2014,1,881
Wright St.,Horizon,810,2015,1,881
Wright St.,Horizon,810,2016,1,881
Wright St.,Horizon,810,2017,1,881
Wright St.,Horizon,810,2018,1,881
Wright St.,Horizon,810,2019,1,881
Wright St.,Horizon,810,2020,1,881
Wright St.,Horizon,810,2021,1,881
Wright St.,Horizon,810,2022,1,881
Xavier,Atlantic 10,812,2013,1,820
Xavier,Big East,812,2014,1,30184
Xavier,Big East,812,2015,1,30184
Xavier,Big East,812,2016,1,30184
Xavier,Big East,812,2017,1,30184
Xavier,Big East,812,2018,1,30184
Xavier,Big East,812,2019,1,30184
Xavier,Big East,812,2020,1,30184
Xavier,Big East,812,2021,1,30184
Xavier,Big East,812,2022,1,30184
Yale,Ivy League,813,2013,1,865
Yale,Ivy League,813,2014,1,865
Yale,Ivy League,813,2015,1,865
Yale,Ivy League,813,2016,1,865
Yale,Ivy League,813,2017,1,865
Yale,Ivy League,813,2018,1,865
Yale,Ivy League,813,2019,1,865
Yale,Ivy League,813,2020,1,865
Yale,Ivy League,813,2021,1,865
Yale,Ivy League,813,2022,1,865
Youngstown St.,Horizon,817,2013,1,881
Youngstown St.,Horizon,817,2014,1,881
Youngstown St.,Horizon,817,2015,1,881
Youngstown St.,Horizon,817,2016,1,881
Youngstown St.,Horizon,817,2017,1,881
Youngstown St.,Horizon,817,2018,1,881
Youngstown St.,Horizon,817,2019,1,881
Youngstown St.,Horizon,817,2020,1,881
Youngstown St.,Horizon,817,2021,1,881
Youngstown St.,Horizon,817,2022,1,881
Abilene Christian,Lone Star,2,2013,2,868
Academy of Art,PacWest,30123,2013,2,19591
Academy of Art,PacWest,30123,2014,2,19591
Academy of Art,PacWest,30123,2015,2,19591
Academy of Art,PacWest,30123,2016,2,19591
Academy of Art,PacWest,30123,2017,2,19591
Academy of Art,PacWest,30123,2018,2,19591
Academy of Art,PacWest,30123,2019,2,19591
Academy of Art,PacWest,30123,2020,2,19591
Academy of Art,PacWest,30123,2021,2,19591
Academy of Art,PacWest,30123,2022,2,19591
Adams St.,RMAC,929,2013,2,13128
Adams St.,RMAC,929,2014,2,13128
Adams St.,RMAC,929,2015,2,13128
Adams St.,RMAC,929,2016,2,13128
Adams St.,RMAC,929,2017,2,13128
Adams St.,RMAC,929,2018,2,13128
Adams St.,RMAC,929,2019,2,13128
Adams St.,RMAC,929,2020,2,13128
Adams St.,RMAC,929,2021,2,13128
Adams St.,RMAC,929,2022,2,13128
Adelphi,NE10,3,2013,2,899
Adelphi,NE10,3,2014,2,899
Adelphi,NE10,3,2015,2,899
Adelphi,NE10,3,2016,2,899
Adelphi,NE10,3,2017,2,899
Adelphi,NE10,3,2018,2,899
Adelphi,NE10,3,2019,2,899
Adelphi,NE10,3,2020,2,899
Adelphi,NE10,3,2021,2,899
Adelphi,NE10,3,2022,2,899
Alabama Huntsville,Gulf South,10,2013,2,858
Alabama Huntsville,Gulf South,10,2014,2,858
Alabama Huntsville,Gulf South,10,2015,2,858
Alabama Huntsville,Gulf South,10,2016,2,858
Alabama Huntsville,Gulf South,10,2017,2,858
Alabama Huntsville,Gulf South,10,2018,2,858
Alabama Huntsville,Gulf South,10,2019,2,858
Alabama Huntsville,Gulf South,10,2020,2,858
Alabama Huntsville,Gulf South,10,2021,2,858
Alabama Huntsville,Gulf South,10,2022,2,858
Albany St. (GA),SIAC,13,2013,2,913
Albany St. (GA),SIAC,13,2014,2,913
Albany St. (GA),SIAC,13,2015,2,913
Albany St. (GA),SIAC,13,2016,2,913
Albany St. (GA),SIAC,13,2017,2,913
Albany St. (GA),SIAC,13,2018,2,913
Albany St. (GA),SIAC,13,2019,2,913
Albany St. (GA),SIAC,13,2020,2,913
Albany St. (GA),SIAC,13,2021,2,913
Albany St. (GA),SIAC,13,2022,2,913
Alderson Broaddus,WVIAC,934,2013,2,21344
Alderson Broaddus,G-MAC,934,2014,2,30182
Alderson Broaddus,G-MAC,934,2015,2,30182
Alderson Broaddus,G-MAC,934,2016,2,30182
Alderson Broaddus,G-MAC,934,2017,2,30182
Alderson Broaddus,G-MAC,934,2018,2,30182
Alderson Broaddus,G-MAC,934,2019,2,30182
Alderson Broaddus,G-MAC,934,2020,2,30182
Alderson Broaddus,G-MAC,934,2021,2,30182
Alderson Broaddus,G-MAC,934,2022,2,30182
American Int'l,NE10,22,2013,2,899
American Int'l,NE10,22,2014,2,899
American Int'l,NE10,22,2015,2,899
American Int'l,NE10,22,2016,2,899
American Int'l,NE10,22,2017,2,899
American Int'l,NE10,22,2018,2,899
American Int'l,NE10,22,2019,2,899
American Int'l,NE10,22,2020,2,899
American Int'l,NE10,22,2021,2,899
American Int'l,NE10,22,2022,2,899
Anderson (SC),SAC,13028,2013,2,12850
Anderson (SC),SAC,13028,2014,2,12850
Anderson (SC),SAC,13028,2015,2,12850
Anderson (SC),SAC,13028,2016,2,12850
Anderson (SC),SAC,13028,2017,2,12850
Anderson (SC),SAC,13028,2018,2,12850
Anderson (SC),SAC,13028,2019,2,12850
Anderson (SC),SAC,13028,2020,2,12850
Anderson (SC),SAC,13028,2021,2,12850
Anderson (SC),SAC,13028,2022,2,12850
Angelo St.,Lone Star,25,2013,2,868
Angelo St.,Lone Star,25,2014,2,868
Angelo St.,Lone Star,25,2015,2,868
Angelo St.,Lone Star,25,2016,2,868
Angelo St.,Lone Star,25,2017,2,868
Angelo St.,Lone Star,25,2018,2,868
Angelo St.,Lone Star,25,2019,2,868
Angelo St.,Lone Star,25,2020,2,868
Angelo St.,Lone Star,25,2021,2,868
Angelo St.,Lone Star,25,2022,2,868
Ark.-Fort Smith,Heartland,30105,2013,2,28723
Ark.-Fort Smith,Heartland,30105,2014,2,28723
Ark.-Fort Smith,Heartland,30105,2015,2,28723
Ark.-Fort Smith,Heartland,30105,2016,2,28723
Ark.-Fort Smith,Heartland,30105,2017,2,28723
Ark.-Fort Smith,Heartland,30105,2018,2,28723
Ark.-Fort Smith,Heartland,30105,2019,2,28723
Ark.-Fort Smith,Lone Star,30105,2020,2,868
Ark.-Fort Smith,Lone Star,30105,2021,2,868
Ark.-Fort Smith,Lone Star,30105,2022,2,868
Ark.-Monticello,GAC,8411,2013,2,30144
Ark.-Monticello,GAC,8411,2014,2,30144
Ark.-Monticello,GAC,8411,2015,2,30144
Ark.-Monticello,GAC,8411,2016,2,30144
Ark.-Monticello,GAC,8411,2017,2,30144
Ark.-Monticello,GAC,8411,2018,2,30144
Ark.-Monticello,GAC,8411,2019,2,30144
Ark.-Monticello,GAC,8411,2020,2,30144
Ark.-Monticello,GAC,8411,2021,2,30144
Ark.-Monticello,GAC,8411,2022,2,30144
Arkansas Tech,GAC,947,2013,2,30144
Arkansas Tech,GAC,947,2014,2,30144
Arkansas Tech,GAC,947,2015,2,30144
Arkansas Tech,GAC,947,2016,2,30144
Arkansas Tech,GAC,947,2017,2,30144
Arkansas Tech,GAC,947,2018,2,30144
Arkansas Tech,GAC,947,2019,2,30144
Arkansas Tech,GAC,947,2020,2,30144
Arkansas Tech,GAC,947,2021,2,30144
Arkansas Tech,GAC,947,2022,2,30144
Armstrong St.,Peach Belt,33,2013,2,12923
Armstrong St.,Peach Belt,33,2014,2,12923
Armstrong St.,Peach Belt,33,2015,2,12923
Armstrong St.,Peach Belt,33,2016,2,12923
Armstrong St.,Peach Belt,33,2017,2,12923
Ashland,GLIAC,35,2013,2,854
Ashland,GLIAC,35,2014,2,854
Ashland,GLIAC,35,2015,2,854
Ashland,GLIAC,35,2016,2,854
Ashland,GLIAC,35,2017,2,854
Ashland,GLIAC,35,2018,2,854
Ashland,GLIAC,35,2019,2,854
Ashland,GLIAC,35,2020,2,854
Ashland,GLIAC,35,2021,2,854
Ashland,GLIAC,35,2022,2,854
Assumption,NE10,36,2013,2,899
Assumption,NE10,36,2014,2,899
Assumption,NE10,36,2015,2,899
Assumption,NE10,36,2016,2,899
Assumption,NE10,36,2017,2,899
Assumption,NE10,36,2018,2,899
Assumption,NE10,36,2019,2,899
Assumption,NE10,36,2020,2,899
Assumption,NE10,36,2021,2,899
